p_index,dataset_line_index,latitude,longitude,hour,duration,isPickUp
175,88,40.68926942,-73.98912867,9/1/2016 00:09:04,1
176,88,40.6793307,-73.97519523,9/1/2016 00:19:10,0
177,89,40.74395411,-73.99144871,9/1/2016 00:09:06,1
178,89,40.7451677,-73.98683077,9/1/2016 00:14:27,0
179,90,40.751551,-73.993934,9/1/2016 00:09:05,1
180,90,40.7575699,-73.99098507,9/1/2016 00:14:24,0
181,91,40.736502,-73.97809472,9/1/2016 00:09:18,1
182,91,40.73624527,-73.98473765,9/1/2016 00:15:20,0
183,92,40.71260486,-73.96264403,9/1/2016 00:09:22,1
184,92,40.7190095,-73.95852515,9/1/2016 00:14:01,0
185,93,40.749156,-73.9916,9/1/2016 00:09:40,1
186,93,40.74345335,-74.00004031,9/1/2016 00:15:27,0
187,94,40.736502,-73.97809472,9/1/2016 00:09:42,1
188,94,40.74177603,-74.00149746,9/1/2016 00:19:53,0
189,95,40.7462009,-73.98855723,9/1/2016 00:09:51,1
190,95,40.77163851,-73.98261428,9/1/2016 00:25:16,0
191,96,40.74173969,-73.99415556,9/1/2016 00:09:56,1
192,96,40.74475148,-73.99915362,9/1/2016 00:12:24,0
193,97,40.72621788,-73.98379855,9/1/2016 00:09:57,1
194,97,40.72743423,-73.99379025,9/1/2016 00:25:45,0
195,98,40.73524276,-73.98758561,9/1/2016 00:10:03,1
196,98,40.6809591,-73.99905709,9/1/2016 00:41:24,0
197,99,40.73543934,-73.99453948,9/1/2016 00:10:02,1
198,99,40.74345335,-74.00004031,9/1/2016 00:18:18,0
199,100,40.73935542,-73.99931783,9/1/2016 00:10:08,1
200,100,40.73524276,-73.98758561,9/1/2016 00:15:22,0
201,101,40.75640548,-73.9900262,9/1/2016 00:10:15,1
202,101,40.751873,-73.977706,9/1/2016 00:20:55,0
203,102,40.71929301,-73.94500379,9/1/2016 00:10:15,1
204,102,40.71764,-73.94882,9/1/2016 00:11:55,0
205,103,40.735238,-74.000271,9/1/2016 00:10:26,1
206,103,40.75640548,-73.9900262,9/1/2016 00:20:36,0
207,104,40.75640548,-73.9900262,9/1/2016 00:10:25,1
208,104,40.73997354103409,-74.00513872504234,9/1/2016 00:18:34,0
209,105,40.76019252,-73.9912551,9/1/2016 00:10:35,1
210,105,40.7454973,-74.00197139,9/1/2016 00:21:59,0
211,106,40.72317958,-73.99480012,9/1/2016 00:10:44,1
212,106,40.71739973,-73.98016555,9/1/2016 00:19:41,0
213,107,40.72165481,-74.00234737,9/1/2016 00:10:47,1
214,107,40.6802133,-73.98432695,9/1/2016 00:33:10,0
215,108,40.76019252,-73.9912551,9/1/2016 00:10:49,1
216,108,40.75018156325683,-74.00218427181244,9/1/2016 00:18:28,0
217,109,40.72317958,-73.99480012,9/1/2016 00:10:49,1
218,109,40.73223272,-73.98889957,9/1/2016 00:16:56,0
219,110,40.74937024193277,-73.99923384189606,9/1/2016 00:10:51,1
220,110,40.72405549,-74.00965965,9/1/2016 00:34:37,0
221,111,40.73026,-73.95394,9/1/2016 00:10:55,1
222,111,40.6894932,-73.942061,9/1/2016 00:28:20,0
223,112,40.7505853470215,-73.9946848154068,9/1/2016 00:11:07,1
224,112,40.74691959,-74.00451887,9/1/2016 00:18:32,0
225,113,40.74025878,-73.98409214,9/1/2016 00:11:06,1
226,113,40.76500525,-73.95818491,9/1/2016 00:26:44,0
227,114,40.74937024193277,-73.99923384189606,9/1/2016 00:11:12,1
228,114,40.72405549,-74.00965965,9/1/2016 00:34:37,0
229,115,40.71745169,-73.95850939,9/1/2016 00:11:14,1
230,115,40.72906,-73.95779,9/1/2016 00:17:17,0
